,SPY,EFA,EEM,TLT,LQD
2013-12-27,157.135681,51.422817,34.575882,84.091858,87.698097
2013-12-30,157.110062,51.639114,34.726582,84.670059,87.959328
2013-12-31,157.853607,51.832218,34.994469,84.133148,87.736519
2014-01-02,156.340805,50.912987,33.646606,84.389175,87.905548
2014-01-03,156.31517,50.967068,33.588001,84.389175,88.036179
2014-01-06,155.862167,50.905273,33.269875,84.744408,88.228271
2014-01-07,156.819397,51.191082,33.412193,84.959114,88.159073
2014-01-08,156.853622,51.175636,33.303352,84.727867,87.7826
2014-01-09,156.956177,51.137005,33.127552,85.223396,87.982376
2014-01-10,157.383545,51.608204,33.713577,86.239395,88.458771
2014-01-13,155.289536,51.160175,33.311733,86.668869,88.627785
2014-01-14,156.981873,51.569588,33.671726,86.272385,88.366562
2014-01-15,157.827988,51.785873,33.663345,86.181526,88.389595
2014-01-16,157.622849,51.762707,33.479172,86.759727,88.597031
2014-01-17,156.956177,51.608204,33.311733,87.123138,88.69693
2014-01-21,157.417755,51.855396,33.261494,87.189209,88.573997
2014-01-22,157.520294,51.855396,33.705208,86.974487,88.358864
2014-01-23,156.229706,51.507793,32.876389,88.205162,88.69693
2014-01-24,152.896408,50.094189,32.014088,88.775093,88.635452
2014-01-27,152.144272,49.862453,31.888512,88.155647,88.466507
2014-01-28,153.050247,50.295029,32.089439,88.370346,88.896729
2014-01-29,151.580154,49.731121,31.628977,89.097183,89.073433
2014-01-30,153.186996,49.986042,31.921995,88.841187,89.119514
2014-01-31,152.289551,49.136326,31.972223,89.43586,89.388428
2014-02-03,148.862213,48.132126,31.068066,90.525635,89.964851
2014-02-04,149.904907,48.688301,31.695953,89.565033,89.533295
2014-02-05,149.716904,48.788708,31.578756,88.736977,89.248199
2014-02-06,151.691299,49.653889,32.240135,88.356049,89.163406
2014-02-07,153.571579,50.302757,32.424313,88.430573,89.440834
2014-02-10,153.853607,50.132801,32.06432,88.678978,89.479416
2014-02-11,155.537384,50.928444,32.759182,88.165565,89.294464
2014-02-12,155.614334,51.013416,32.767555,87.710167,89.024712
2014-02-13,156.41774,51.167908,32.801044,88.207001,89.3946
2014-02-14,157.281021,51.361027,33.202892,88.256668,89.564163
2014-02-18,157.469086,51.801327,32.893127,88.455383,89.74913
2014-02-19,156.426315,51.45372,32.667091,88.082809,89.648926
2014-02-20,157.349335,51.631374,32.784306,87.867508,89.533295
2014-02-21,157.169876,51.731808,33.010345,88.331207,89.625816
2014-02-24,158.041641,52.179832,33.010345,88.107613,89.672035
2014-02-25,157.981796,52.05624,32.63361,88.894287,90.018806
2014-02-26,157.990387,51.878578,32.65873,89.366302,90.311684
2014-02-27,158.819412,52.05624,33.27824,89.854828,90.465759
2014-02-28,159.2211,52.148941,33.052204,89.904549,90.411865
2014-03-03,158.101532,51.044312,32.466167,90.5047,90.648369
2014-03-04,160.323654,52.05624,33.018711,89.143349,90.161423
2014-03-05,160.469009,52.009895,33.043827,89.33432,90.115059
2014-03-06,160.836533,52.55061,33.51265,88.454407,89.844559
2014-03-07,160.904877,52.264805,33.08569,87.898224,89.51989
2014-03-10,160.819366,51.940369,32.85965,88.022743,89.380798
2014-03-11,160.024536,51.561867,32.491287,88.255157,89.411713
2014-03-12,160.067307,51.368748,32.558262,88.869392,89.728638
2014-03-13,158.272415,50.410896,31.972223,90.064774,90.045486
2014-03-14,157.827988,50.302757,32.148041,90.081352,89.945023
2014-03-17,159.255295,50.936169,32.541515,89.408974,89.829056
2014-03-18,160.392075,51.252872,32.993595,89.732719,90.1073
2014-03-19,159.53743,50.62719,32.290367,89.035416,89.458069
2014-03-20,160.469009,50.434063,32.432678,88.877739,89.581764
2014-03-21,159.846619,50.333649,32.63361,89.840675,89.8909
2014-03-24,159.185623,50.464966,32.95174,90.47982,90.060944
2014-03-25,159.940994,51.013416,33.328472,90.139481,90.091888
2014-03-26,158.79068,51.005688,33.40382,90.845062,90.439697
2014-03-27,158.455856,51.260597,33.839161,91.301582,90.462891
2014-03-28,159.237122,51.646835,34.107059,90.786926,90.393333
2014-03-31,160.541931,51.909462,34.333111,90.562843,90.385574
2014-04-01,161.606476,52.241631,34.734951,89.788857,90.160789
2014-04-02,162.147263,52.342045,34.801929,89.272865,90.036781
2014-04-03,161.932648,52.195278,34.667969,89.664017,90.207298
2014-04-04,160.01828,52.033066,34.575882,90.263176,90.563843
2014-04-07,158.249847,51.785873,34.726582,90.804146,90.78093
2014-04-08,158.902283,51.754971,35.128422,91.020546,91.021248
2014-04-09,160.610672,52.419296,35.396324,90.571144,91.09874
2014-04-10,157.236862,51.492344,35.019592,91.411697,91.222755
2014-04-11,155.820374,51.183357,35.019592,92.152367,91.284752
2014-04-14,157.048004,51.476894,34.944244,91.910995,91.346779
2014-04-15,158.129669,51.260597,34.416821,92.48526,91.54055
2014-04-16,159.786575,51.894024,34.852158,92.601784,91.579407
2014-04-17,160.009735,52.164379,35.170284,91.586426,91.052223
2014-04-21,160.567734,52.23391,34.952614,91.51152,91.176208
2014-04-22,161.297394,52.450191,34.860531,91.819496,91.222755
2014-04-23,160.919662,52.326591,34.609371,92.343781,91.424294
2014-04-24,161.245911,52.318878,34.64286,92.518547,91.439819
2014-04-25,159.923874,52.063961,34.17403,92.651695,91.424294
2014-04-28,160.430344,52.226177,34.341469,92.202286,91.315819
2014-04-29,161.177246,52.566055,34.667969,92.077477,91.331284
2014-04-30,161.657974,52.774635,34.601002,92.460304,91.587105
2014-05-01,161.67514,52.921398,34.64286,93.452194,91.971161
2014-05-02,161.44339,52.836426,34.835407,94.027885,92.165512
2014-05-05,161.752396,52.797798,34.64286,93.460556,91.932304
2014-05-06,160.344528,52.705116,34.801929,93.835945,92.087791
2014-05-07,161.288864,52.766907,34.986107,93.502251,92.103287
2014-05-08,161.117096,52.774635,34.902378,93.101837,92.126625
2014-05-09,161.357483,52.697392,34.843792,92.801491,92.025543
2014-05-12,162.928482,53.044991,35.429821,92.426064,91.792328
2014-05-13,163.074448,53.122238,35.56377,93.226952,92.134392
2014-05-14,162.301819,53.021816,35.814919,94.236389,92.593132
2014-05-15,160.87674,52.79007,35.480049,94.987267,92.756348
2014-05-16,161.434799,52.905937,35.948868,94.720299,92.647514
2014-05-19,162.027115,52.797798,35.948868,94.019485,92.562004
2014-05-20,161.005508,52.465645,35.655857,94.22805,92.562004
2014-05-21,162.361908,52.875042,35.932129,93.652435,92.39093
2014-05-22,162.756775,52.944569,36.183285,93.518974,92.359848
2014-05-23,163.409241,53.083618,36.116318,94.019485,92.46096
2014-05-27,164.413651,53.462105,35.806549,94.570099,92.787453
2014-05-28,164.293472,53.284451,36.01585,95.738037,93.230598
2014-05-29,165.143372,53.608891,36.116318,95.229149,92.958488
2014-05-30,165.409454,53.616615,35.622372,95.187439,92.974068
2014-06-02,165.598358,53.724766,35.731213,94.479836,92.457924
2014-06-03,165.512512,53.593441,35.932129,93.317245,92.036911
2014-06-04,165.84729,53.577991,35.731213,93.292152,91.990112
2014-06-05,166.92894,53.948761,36.107941,93.333992,92.185066
2014-06-06,167.727325,54.242306,36.467934,93.333992,92.379951
2014-06-09,167.899063,54.188236,36.601891,93.20015,92.192856
2014-06-10,167.916199,54.072372,36.794441,92.857246,92.021339
2014-06-11,167.332413,53.801991,36.668858,93.024529,92.09153
2014-06-12,166.147736,53.817459,36.493038,93.852524,92.387794
2014-06-13,166.654266,53.856068,36.509789,93.802353,92.372169
2014-06-16,166.79158,53.871517,36.342358,94.036514,92.364349
2014-06-17,167.255188,53.832912,36.350731,93.292152,92.052528
2014-06-18,168.482819,54.296379,36.752575,94.011497,92.582649
2014-06-19,168.671631,54.589905,36.543278,92.807053,92.255203
2014-06-20,169.014069,54.497227,36.467934,93.509651,92.43457
2014-06-23,168.962311,54.350464,36.39259,93.216888,92.42675
2014-06-24,167.944473,54.010563,36.375839,94.162041,92.816536
2014-06-25,168.703568,53.991577,36.452625,94.404564,92.910133
2014-06-26,168.582794,54.031136,36.49482,94.856224,93.081635
2014-06-27,168.910553,54.062805,36.579201,94.71402,93.066048
2014-06-30,168.824295,54.110291,36.477947,94.948219,92.980286
2014-07-01,169.954285,54.585148,36.823902,94.153252,92.620644
2014-07-02,170.126831,54.672207,37.043293,93.147041,92.292297
2014-07-03,170.963531,54.783012,37.262684,92.811569,92.198486
2014-07-07,170.368347,54.355633,37.237373,93.490814,92.362671
2014-07-08,169.272888,53.785797,37.068604,94.539017,92.70665
2014-07-09,170.031952,53.959911,37.279556,94.614479,92.855202
2014-07-10,169.359085,53.366344,37.077053,94.639656,92.784874
2014-07-11,169.592026,53.397987,37.034863,95.243393,93.074112
2014-07-14,170.445938,53.793716,37.321758,94.832504,92.87867
2014-07-15,170.126831,53.65918,37.29644,94.639656,92.777023
2014-07-16,170.756485,53.991577,37.389259,95.142784,92.995918
2014-07-17,168.815643,53.303032,36.688889,96.341911,93.347771
2014-07-18,170.540878,53.722473,37.262684,96.031639,93.22261
2014-07-21,170.221649,53.524624,37.389259,96.509659,93.22261
2014-07-22,170.963531,53.762054,37.735218,96.710861,93.293007
2014-07-23,171.343063,53.872852,37.76897,96.585075,93.402466
2014-07-24,171.351685,53.999493,37.937733,95.863953,93.035034
2014-07-25,170.5495,53.777885,37.785847,96.995995,93.394653
2014-07-28,170.6185,53.785797,38.047432,96.861824,93.28521
2014-07-29,169.8853,53.674999,37.819599,97.214012,93.371201
2014-07-30,169.911163,53.595856,37.633965,95.863953,92.941193
2014-07-31,166.555679,52.70153,36.975784,95.578842,92.683197
2014-08-01,166.046814,52.337479,37.178303,96.318672,93.16069
2014-08-04,167.245758,52.582829,37.524265,96.06646,93.184204
2014-08-05,165.624146,51.91011,36.950478,96.377548,93.278267
2014-08-06,165.675919,51.78347,36.697323,96.436432,93.11367
2014-08-07,164.778824,51.364017,36.553886,97.33606,93.356712
2014-08-08,166.68512,51.664757,36.882965,97.12587,93.333183
2014-08-11,167.168152,51.862614,37.355507,97.117424,93.372391
2014-08-12,166.935242,51.823044,37.397694,96.486862,93.325348
2014-08-13,168.065247,52.115871,37.60022,97.117424,93.513481
2014-08-14,168.858795,52.392879,37.659275,97.899338,93.615456
2014-08-15,168.824295,52.337479,37.558018,98.967117,93.944771
2014-08-18,170.238937,52.677795,37.92086,97.983459,93.733063
2014-08-19,171.127441,52.804417,38.098061,97.680756,93.670334
2014-08-20,171.584564,52.638226,38.022114,97.520996,93.458611
2014-08-21,172.0849,52.859825,37.861786,98.067566,93.780098
2014-08-22,171.817444,52.60656,37.760529,98.614059,93.897705
2014-08-25,172.68866,52.946896,38.03899,98.983978,94.046669
2014-08-26,172.800842,52.954803,38.266815,98.664467,94.10936
2014-08-27,172.731796,53.05769,38.460884,99.505249,94.266212
2014-08-28,172.636932,52.820255,38.081177,100.026505,94.470039
2014-08-29,173.128647,52.796505,38.022114,100.093765,94.540642
2014-09-02,173.042328,52.899399,37.963051,98.367073,94.090866
2014-09-03,172.947449,53.27137,38.460884,98.914856,94.216675
2014-09-04,172.697281,53.018112,38.359634,97.709824,93.548386
2014-09-05,173.473633,53.02602,38.688732,97.524406,93.56411
2014-09-08,173.025101,52.464115,38.23307,97.566521,93.40686
2014-09-09,171.929581,52.313732,37.760529,97.490707,93.155235
2014-09-10,172.576508,52.614483,37.60022,96.875542,93.005844
2014-09-11,172.774948,52.321648,37.347065,96.555321,92.935104
2014-09-12,171.765686,52.250416,36.950478,95.54409,92.486946
2014-09-15,171.636307,52.139618,36.764832,95.68734,92.51049
2014-09-16,172.930206,52.361225,37.245808,95.299698,92.49482
2014-09-17,173.163101,51.989243,36.899849,95.055359,92.243172
2014-09-18,174.08609,52.392879,36.950478,95.358688,92.408295
2014-09-19,173.929169,52.21085,36.67202,96.572144,92.769974
2014-09-22,172.585953,51.981339,36.115105,96.69017,92.856453
2014-09-23,171.598022,51.546036,35.91259,97.288467,93.005844
2014-09-24,172.941269,51.807213,36.427311,96.749138,92.785721
2014-09-25,170.150742,51.047443,35.634132,97.89518,93.06086
2014-09-26,171.502686,51.261127,35.794449,97.751961,92.856453
2014-09-29,171.190659,50.786266,35.068779,98.53566,92.817154
2014-09-30,170.740067,50.746704,35.068779,97.979462,92.950775
2014-10-01,168.426224,50.14521,34.351536,99.879417,93.514587
2014-10-02,168.452209,49.607033,34.53717,99.009254,93.506706
2014-10-03,170.306732,49.607033,34.8325,99.431656,93.774773
2014-10-06,170.107422,49.923607,35.288166,99.490768,93.822136
2014-10-07,167.481613,49.076771,34.975956,100.833977,94.16114
2014-10-08,170.410797,49.852375,35.499115,100.859344,94.642136
2014-10-09,167.03093,48.514858,34.9422,100.420059,94.247849
2014-10-10,165.124435,47.786743,34.182774,101.416855,94.326721
2014-10-13,162.411926,47.723419,34.52874,102.033592,94.571152
2014-10-14,162.663269,47.842129,34.731255,102.700981,94.784058
2014-10-15,161.562622,47.55722,34.292461,103.511978,94.855003
2014-10-16,161.424026,47.114021,33.980259,102.853058,94.642136
2014-10-17,163.330521,47.992504,34.359982,102.278603,94.602676
2014-10-20,164.916428,48.293255,34.461227,102.650291,94.776154
2014-10-21,168.183578,48.870995,34.604691,101.830849,94.720947
2014-10-22,166.987686,48.514858,34.37685,101.940704,94.563255
2014-10-23,168.928848,48.981804,34.368416,101.03672,94.381882
2014-10-24,170.22879,49.250881,34.613117,101.138138,94.421356
2014-10-27,169.994797,48.973885,34.343098,101.323936,94.539604
2014-10-28,171.944672,49.717838,35.035015,100.690369,94.224197
2014-10-29,171.684662,49.337952,35.085655,100.918472,94.050751
2014-10-30,172.785248,49.694092,35.414742,101.002953,94.113838
2014-10-31,174.761185,50.612156,35.566628,100.741081,94.098091
2014-11-03,174.856522,50.176861,35.271282,100.741043,93.912247
2014-11-04,174.249893,49.891945,35.305035,101.05442,94.046654
2014-11-05,175.350464,49.986919,34.992828,100.9104,93.872719
2014-11-06,176.052444,49.717838,34.562489,100.2584,93.588036
2014-11-07,176.217072,49.741577,34.781872,101.410088,94.18103
2014-11-10,176.771683,49.963184,34.874702,100.478539,93.706657
2014-11-11,176.945023,50.263924,34.84095,100.54631,93.698769
2014-11-12,176.754364,49.836548,34.773441,100.461609,93.690857
2014-11-13,176.953659,50.073978,34.68063,100.69873,93.588036
2014-11-14,176.997025,50.14521,34.967518,101.189896,93.706657
2014-11-17,177.109634,49.947357,34.596241,100.935867,93.485275
2014-11-18,178.132278,50.493431,34.781872,101.215309,93.564369
2014-11-19,177.846298,50.343071,34.765003,100.571724,93.06617
2014-11-20,178.158279,50.042316,34.705944,101.096741,93.422005
2014-11-21,179.111542,50.477615,35.811321,101.706467,93.825272
2014-11-24,179.614212,50.770443,35.515995,101.791176,93.975517
2014-11-25,179.484131,50.857498,35.288166,102.638062,94.378777
2014-11-26,179.943481,51.055359,35.735386,102.917458,94.702965
2014-11-28,179.56218,50.643818,35.018143,103.730476,94.956017
2014-12-01,178.31427,50.596321,34.419041,103.12529,94.62693
2014-12-02,179.466858,50.738781,34.410603,102.123741,93.992584
2014-12-03,180.160141,50.675468,34.503429,102.522636,94.08773
2014-12-04,179.960831,50.509281,34.562489,103.37989,94.238403
2014-12-05,180.255463,50.620071,34.494987,102.777275,93.849823
2014-12-08,179.050903,50.176861,33.988701,104.03344,94.293854
2014-12-09,178.929596,49.90778,33.668049,104.568169,94.373177
2014-12-10,176.061066,49.274624,33.170204,105.332092,94.341454
2014-12-11,176.953659,49.211315,32.891747,105.764923,94.246323
2014-12-12,174.093857,48.261597,32.351707,107.199348,94.396965
2014-12-15,172.897888,47.46225,31.887611,106.978683,94.618988
2014-12-16,171.511414,47.802567,31.836988,108.302757,94.587273
2014-12-17,174.87381,48.373978,32.568821,107.326691,94.611038
2014-12-18,179.198242,49.237091,33.013916,105.416954,94.706245
2014-12-19,179.960693,49.309013,33.245022,106.834419,94.658638
2014-12-22,180.788483,49.548759,33.70723,106.978683,94.959877
2014-12-23,181.032501,49.388924,33.399086,104.856789,94.238403
2014-12-24,181.049942,49.61269,33.47612,105.427483,94.542099
2014-12-26,181.633759,49.740562,33.741467,105.818787,94.613655
2014-12-29,181.877747,49.380932,33.536037,106.609734,94.796555
2014-12-30,180.901825,48.9254,33.604519,106.898941,94.876038
2014-12-31,179.106674,48.621723,33.630184,107.103104,94.939621
2015-01-02,179.01088,48.413933,33.185093,108.293892,95.27356
2015-01-05,175.77803,47.271111,32.594494,109.995064,95.663139
2015-01-06,174.122314,46.735676,32.457542,111.976852,96.052734
2015-01-07,176.292114,47.255135,33.159416,111.755684,96.179947
2015-01-08,179.420456,47.89447,33.724342,110.275703,95.869896
2015-01-09,177.982666,47.662712,33.613071,111.483551,96.124306
2015-01-12,176.588379,47.550835,33.339169,112.121437,96.307144
2015-01-13,176.091675,47.790573,33.630184,112.121437,96.39463
2015-01-14,175.028564,47.65472,33.441883,112.971985,96.561569
2015-01-15,173.425201,47.958405,33.518925,114.749672,97.062447
2015-01-16,175.699554,48.581764,33.801392,113.286697,96.521812
2015-01-20,176.074219,48.749588,33.750027,114.792244,96.744446
2015-01-21,176.963089,49.133198,34.494698,113.465355,96.704727
2015-01-22,179.594711,49.316998,35.153782,113.057098,96.657013
2015-01-23,178.610016,49.037289,34.888432,114.6306,97.221458
2015-01-26,179.028305,49.708603,34.905552,114.281891,97.197647
2015-01-27,176.666824,49.780525,34.717247,114.460487,97.269196
2015-01-28,174.401169,49.037289,34.340626,116.331711,97.9291
2015-01-29,176.01329,49.708603,34.340626,115.5662,97.698563
2015-01-30,173.799973,48.9254,33.399086,117.61602,98.501564
2015-02-02,175.95224,49.5168,33.998257,117.172043,98.593231
2015-02-03,178.496719,50.307976,34.640221,114.691887,97.795975
2015-02-04,177.817032,49.892406,34.469021,114.887932,97.931526
2015-02-05,179.612061,50.579693,34.674446,113.626526,97.620613
2015-02-06,179.115402,49.948349,34.083847,111.615143,96.600197
2015-02-09,178.313751,49.708603,34.032486,111.436157,96.663918
2015-02-10,180.213379,50.164116,33.946892,110.549835,96.400871
